kepid	koi_period	koi_time0bk	koi_duration	koi_depth	koi_ror	koi_prad	koi_quarters	koi_disposition
4454752	1.616883373	169.8039600	1.63250	4.3730e+02	0.022557	4.47	11111111111111111000000000000000	CONFIRMED
4757437	13.193228090	175.6096000	5.00360	5.8570e+02	0.022023	2.94	11111011101110111000000000000000	CONFIRMED
10187017	10.311747860	134.0799100	3.18180	2.7590e+02	0.016563	1.34	11111111111111111000000000000000	CONFIRMED
4757437	4.425350970	134.5631200	3.50400	1.7900e+02	0.012217	1.63	11111011101110111000000000000000	CONFIRMED
11823054	4.302139338	173.4389220	2.02890	7.4720e+02	0.026296	2.46	11111111111111111000000000000000	CONFIRMED
11823054	3.137845914	133.5568900	1.91000	3.0570e+02	0.016057	1.50	11111111111111111000000000000000	CONFIRMED
12058931	20.684207720	170.1903400	6.44150	8.5850e+02	0.027515	3.28	11111111111111111000000000000000	CONFIRMED
9782691	50.698540800	141.3181300	5.97200	6.1090e+02	0.022503	3.58	11111101110111011000000000000000	CONFIRMED
9957627	39.752991500	175.4624400	4.96410	5.4930e+02	0.021483	2.37	11111111111111111000000000000000	CONFIRMED
9958962	9.997602850	171.7882800	3.44230	6.3870e+02	0.026397	2.82	11111111111111111000000000000000	CONFIRMED
9958962	90.411799200	208.5028000	7.10600	1.2650e+03	0.037092	3.96	11111111111111111000000000000000	CONFIRMED
3745690	13.540574610	171.6776200	4.46730	4.6100e+02	0.019582	2.17	11111111111111111000000000000000	CONFIRMED
3745690	1.732346403	134.5312300	2.21390	1.8240e+02	0.012335	1.37	11111111111111111000000000000000	CONFIRMED
3745690	7.025740900	133.6271300	2.24500	1.9070e+02	0.014129	1.56	11111111111111111000000000000000	CONFIRMED
3833007	16.217749170	180.0425000	4.92740	7.5830e+02	0.025461	2.22	11111111111111111000000000000000	CONFIRMED
3847138	11.722912120	177.3196000	4.20640	4.9220e+02	0.020002	2.08	11111111111111111000000000000000	CONFIRMED
4847534	9.668573860	174.5348300	2.46560	4.1170e+02	0.020759	1.90	11111011101110111000000000000000	CONFIRMED
4852528	7.053527145	176.4741460	2.39820	1.4801e+03	0.034870	2.16	11111011101110111000000000000000	CONFIRMED
4852528	9.521644639	177.4848390	2.35690	1.4913e+03	0.034895	2.16	11111011101110111000000000000000	CONFIRMED
4852528	3.072146607	134.0300170	1.87320	5.3900e+02	0.020999	1.30	11111011101110111000000000000000	CONFIRMED
4852528	4.645382149	134.5893900	2.02710	5.6550e+02	0.021552	1.33	11111011101110111000000000000000	CONFIRMED
12058931	9.825784950	131.4249500	5.24980	4.3330e+02	0.022271	2.66	11111111111111111000000000000000	CONFIRMED
12116489	25.302918160	188.0601480	4.49030	2.1057e+03	0.040771	3.95	11111111111111111000000000000000	CONFIRMED
12600735	21.300204910	189.7059500	4.08520	6.5980e+02	0.023429	2.99	11111111111111111000000000000000	CONFIRMED
10593626	289.864067000	133.6971900	7.56500	5.2910e+02	0.024234	2.34	11111111111111111000000000000000	CONFIRMED
9958962	51.067435500	147.6094100	4.37400	5.9750e+02	0.022886	2.44	11111111111111111000000000000000	CONFIRMED
10388286	1.682695938	170.4531170	1.38670	7.0380e+02	0.023900	1.23	11111111111111111000000000000000	CONFIRMED
10600261	17.307955480	176.9432600	5.11260	6.3300e+02	0.022671	3.56	11111111111111111000000000000000	CONFIRMED
6462863	10.423677439	138.0090410	5.22570	7.7730e+02	0.025563	3.72	10011001100110011000000000000000	CONFIRMED
10600261	2.092271150	133.0625800	2.40620	2.0760e+02	0.013112	2.06	11111111111111111000000000000000	CONFIRMED
11904151	45.294222970	138.6787250	6.83000	4.7710e+02	0.019806	2.26	11111110111011101000000000000000	CONFIRMED
4633570	16.709206280	174.7541700	2.70520	8.3980e+02	0.031103	2.27	11110111011101110000000000000000	CONFIRMED
4633570	28.551581870	185.4767200	4.15020	8.0780e+02	0.027009	1.97	11110111011101110000000000000000	CONFIRMED
5640085	10.139588180	178.4507400	2.64460	1.1559e+03	0.030853	1.68	11111111111111111000000000000000	CONFIRMED
5640085	43.585941900	194.6107000	4.68140	1.7087e+03	0.037463	2.05	11111111111111111000000000000000	CONFIRMED
4852528	0.986785834	133.1712920	1.18790	4.5000e+02	0.019263	1.19	11111011101110111000000000000000	CONFIRMED
10187017	27.453614600	145.0286600	3.74700	1.3640e+02	0.011753	0.95	11111111111111111000000000000000	CONFIRMED
5340644	8.222413550	172.9565700	2.71000	1.4686e+03	0.033971	2.28	11110111011101110000000000000000	CONFIRMED
4165473	13.023632360	178.5248200	3.97340	6.0700e+02	0.022266	2.30	11111011101110111000000000000000	CONFIRMED
4270253	11.637030300	178.8444800	3.33720	6.0430e+02	0.022173	2.90	11111011101110111000000000000000	CONFIRMED
4270253	5.687986750	133.9560700	2.26820	4.7640e+02	0.021092	2.76	11111011101110111000000000000000	CONFIRMED
10973664	5.404269170	172.1855300	2.53150	8.6060e+02	0.027036	2.85	11111111111111111000000000000000	CONFIRMED
10973664	1.208462378	133.6771200	1.54400	2.2730e+02	0.015571	1.64	11111111111111111000000000000000	CONFIRMED
9141746	2.851883380	132.1455000	2.66600	1.1490e+02	0.010188	1.23	01101111111111111000000000000000	CONFIRMED
12459913	12.913859060	177.2753500	5.36850	4.8790e+02	0.022845	2.49	11111111111111111000000000000000	CONFIRMED
6462863	54.319961510	161.2398690	8.58580	1.9750e+03	0.041779	6.07	10011001100110011000000000000000	CONFIRMED
6291033	3.705991661	169.9428600	5.16580	5.0140e+02	0.021488	2.43	11111111111111111000000000000000	CONFIRMED
5461440	40.606895000	199.2574800	5.75600	6.5750e+02	0.023844	2.67	11111011101110111000000000000000	CONFIRMED
5689351	13.767100580	174.8108900	2.91050	6.8480e+02	0.026957	2.24	11110111011101110000000000000000	CONFIRMED
5689351	6.195459500	134.7150700	2.95200	2.9640e+02	0.016505	1.37	11110111011101110000000000000000	CONFIRMED
5689351	3.250582010	133.6947200	2.25370	2.1840e+02	0.014363	1.19	11110111011101110000000000000000	CONFIRMED
5689351	8.348192090	136.8411100	2.83500	2.8890e+02	0.017427	1.45	11110111011101110000000000000000	CONFIRMED
5709725	3.701765401	172.4477800	2.60610	2.8830e+02	0.016667	1.63	11111111111111111000000000000000	CONFIRMED
5709725	86.494370400	181.8896700	7.47100	9.9520e+02	0.031289	3.07	11111111111111111000000000000000	CONFIRMED
9946525	51.846889840	170.0807600	4.77690	9.6363e+03	0.095348	8.73	11111111111111111000000000000000	CONFIRMED
9946525	4.180048081	173.7192490	2.44790	1.7656e+03	0.037538	3.44	11111111111111111000000000000000	CONFIRMED
9946525	1.729367077	133.8192900	1.74420	4.8440e+02	0.019899	1.82	11111111111111111000000000000000	CONFIRMED
7098355	29.007891660	170.5534900	5.02740	9.0630e+02	0.030130	2.64	11110111011101110000000000000000	CONFIRMED
7269974	13.699422660	171.4803600	4.34090	1.2929e+03	0.032372	3.85	11111111111111111000000000000000	CONFIRMED
7269974	4.309381978	134.0355200	2.89770	3.1070e+02	0.015879	1.89	11111111111111111000000000000000	CONFIRMED
7440748	4.921363900	174.2993220	1.88060	7.6130e+02	0.024565	2.14	11111111111111111000000000000000	CONFIRMED
5689351	87.091259400	187.3123100	7.00000	1.1291e+03	0.035555	2.95	11110111011101110000000000000000	CONFIRMED
5812960	18.492347920	173.4981600	3.47440	1.6555e+03	0.036503	3.34	11111111111111111000000000000000	CONFIRMED
6266741	7.930583519	169.5169440	3.60830	8.2610e+02	0.027039	3.05	11110111011101110000000000000000	CONFIRMED
10187017	7.071361190	139.9876300	2.75700	6.5700e+01	0.007798	0.63	11111111111111111000000000000000	CONFIRMED
5774349	15.655638660	170.7835800	3.93050	9.5590e+02	0.027942	2.55	11110111011101110000000000000000	CONFIRMED
5978361	9.178585260	173.0874600	2.19450	7.9650e+02	0.026756	2.30	11111111111111111000000000000000	CONFIRMED
6501635	23.675131530	179.2767600	4.64700	9.8040e+02	0.032391	2.76	11110111011101110000000000000000	CONFIRMED
3217264	29.198992190	185.4406310	5.12270	2.0472e+03	0.040459	4.15	11111111111111111000000000000000	CONFIRMED
3217264	160.019159800	251.2826100	5.47200	1.5528e+03	0.041725	4.28	11111111111111111000000000000000	CONFIRMED
6850504	10.854095934	138.6080310	3.77680	1.0344e+03	0.029604	2.99	11111111111111111000000000000000	CONFIRMED
3217264	55.329139900	186.3154500	6.91800	3.2570e+02	0.016221	1.67	11111111111111111000000000000000	CONFIRMED
7440748	7.064252021	135.3795120	1.38670	7.2890e+02	0.027117	2.37	11111111111111111000000000000000	CONFIRMED
7977197	19.446391390	170.1023800	3.62270	9.2600e+02	0.031094	3.24	11111111111111111000000000000000	CONFIRMED
7977197	6.919869880	134.1159400	3.42530	1.7010e+02	0.013367	1.39	11111111111111111000000000000000	CONFIRMED
6266741	16.665899400	180.2021500	4.19340	7.5420e+02	0.025297	2.85	11110111011101110000000000000000	CONFIRMED
6381846	4.166966280	169.7155170	2.75350	8.7770e+02	0.026616	2.74	11111111111111111000000000000000	CONFIRMED
6381846	11.463471650	137.3852100	2.59900	1.0486e+03	0.029133	3.00	11111111111111111000000000000000	CONFIRMED
6381846	39.603400000	168.0711400	6.48700	5.7270e+02	0.021546	2.22	11111111111111111000000000000000	CONFIRMED
6422155	2.940304817	169.9049600	2.72260	4.7240e+02	0.022515	2.59	11110111011101110000000000000000	CONFIRMED
6665695	5.378868001	169.6151200	2.72220	4.8340e+02	0.022038	1.86	11111111111111111000000000000000	CONFIRMED
6707833	15.284677250	175.6234500	6.07680	3.2130e+02	0.017992	2.70	11111111111111111000000000000000	CONFIRMED
6786037	21.053499390	171.9245700	7.16050	4.9660e+02	0.020180	2.75	11111111111111111000000000000000	CONFIRMED
6786037	127.905412000	246.4640100	14.47500	4.0206e+03	0.058973	8.03	11111111111111111000000000000000	CONFIRMED
6786037	6.217160390	131.7185700	4.42890	2.1120e+02	0.013325	1.81	11111111111111111000000000000000	CONFIRMED
5351250	7.381980206	173.0726590	3.11520	1.4338e+03	0.034222	3.42	11111111111111111000000000000000	CONFIRMED
8043638	17.587516920	176.0773820	4.37730	1.3778e+03	0.033351	4.03	11111111111111111000000000000000	CONFIRMED
8845205	18.477626940	185.2690610	1.94000	2.6046e+03	0.050013	1.55	11111111111111111000000000000000	CONFIRMED
8890783	58.362057910	196.5554050	6.33630	5.3747e+03	0.067410	7.02	11111111111111111000000000000000	CONFIRMED
8890783	5.350156114	195.7613470	2.26470	7.6480e+02	0.024953	2.60	11111111111111111000000000000000	CONFIRMED
6422155	6.388996580	175.4761000	3.50320	5.4330e+02	0.025119	2.89	11110111011101110000000000000000	CONFIRMED
6422155	14.627096850	136.2346700	4.09700	3.9640e+02	0.023474	2.70	11110111011101110000000000000000	CONFIRMED
6422155	35.118443200	152.1228200	4.59000	5.4240e+02	0.028309	3.26	11110111011101110000000000000000	CONFIRMED
6451936	8.005790960	170.5032500	3.05490	6.2970e+02	0.023088	2.36	11111111111111111000000000000000	CONFIRMED
6451936	4.263743780	133.7207300	2.27250	1.8200e+02	0.012564	1.28	11111111111111111000000000000000	CONFIRMED
8056665	84.687752400	150.5708400	10.02480	3.4770e+02	0.017238	3.37	11111111111111111000000000000000	CONFIRMED
7119481	25.854999780	192.5748400	3.87370	6.1050e+02	0.022792	2.40	01100111011101110000000000000000	CONFIRMED
7445445	10.687582110	169.9311500	3.38120	7.7770e+02	0.028544	2.64	11111111111111111000000000000000	CONFIRMED
7445445	20.303035060	176.8028000	4.50380	5.3340e+02	0.023337	2.16	11111111111111111000000000000000	CONFIRMED
5351250	12.560966180	166.7948300	3.76470	9.2310e+02	0.027423	2.74	11111111111111111000000000000000	CONFIRMED
5351250	30.826104300	153.0150300	5.91400	7.4220e+02	0.031848	3.18	11111111111111111000000000000000	CONFIRMED
6850504	3.696121272	134.5014000	2.46300	3.8340e+02	0.017627	1.78	11111111111111111000000000000000	CONFIRMED
5351250	3.428063060	132.3626800	2.41700	1.7840e+02	0.012074	1.21	11111111111111111000000000000000	CONFIRMED
5444548	13.249318480	179.5217100	4.48590	6.4760e+02	0.024323	2.86	11111111111111111000000000000000	CONFIRMED
9583881	18.009322140	182.4410150	4.96110	3.0044e+03	0.051760	4.96	11111111111111111000000000000000	CONFIRMED
9589524	22.184318240	174.5973250	3.03970	1.5930e+03	0.035648	3.18	11111111111111111000000000000000	CONFIRMED
10187017	5.286919960	135.8542700	2.57900	4.1500e+01	0.006312	0.51	11111111111111111000000000000000	CONFIRMED
6838050	6.510030010	172.9158800	3.30950	6.0280e+02	0.022098	2.78	11111111111111111000000000000000	CONFIRMED
6937692	35.181057230	170.0996900	7.54500	9.8770e+02	0.031415	4.17	11111111111111111000000000000000	CONFIRMED
7445445	29.022352170	198.3702500	4.02630	6.3760e+02	0.027485	2.55	11111111111111111000000000000000	CONFIRMED
7595157	3.383540239	169.6385900	1.40300	2.5570e+02	0.015341	1.65	11111111111111111000000000000000	CONFIRMED
7595157	2.358952404	132.6895700	1.59300	9.4100e+01	0.008881	0.96	11111111111111111000000000000000	CONFIRMED
8008206	20.729042340	185.4311300	2.80660	5.6170e+02	0.022176	1.94	11111111111111111000000000000000	CONFIRMED
8008206	1.632916419	134.5495600	1.55990	2.0920e+02	0.012892	1.13	11111111111111111000000000000000	CONFIRMED
5683743	4.147021189	170.3258350	2.89970	3.6807e+03	0.055579	7.31	11110111011101110000000000000000	CONFIRMED
5791986	15.228955140	176.5600100	2.59670	1.1248e+03	0.033813	3.00	11111111111111111000000000000000	CONFIRMED
5791986	24.674582440	146.7726100	3.26480	6.5060e+02	0.026266	2.33	11111111111111111000000000000000	CONFIRMED
9844088	3.750832927	171.1516960	1.94570	2.3979e+03	0.044422	4.61	11111101110111011000000000000000	CONFIRMED
10019643	21.347366120	171.7353100	4.18400	6.3050e+02	0.027345	3.20	11111111111111111000000000000000	CONFIRMED
10019643	7.811009520	132.3056600	3.23100	1.2670e+02	0.011600	1.36	11111111111111111000000000000000	CONFIRMED
10123064	4.243748097	173.5630740	3.36030	1.4097e+03	0.034313	3.16	11111111111111111000000000000000	CONFIRMED
8015907	2.752359689	171.2598080	2.07220	7.9190e+02	0.025966	2.54	11111111111111111000000000000000	CONFIRMED
8017703	13.981778620	181.9751140	2.95800	1.0184e+03	0.029383	2.09	11111111111111111000000000000000	CONFIRMED
8017703	44.000397500	210.7622200	5.11150	5.9960e+02	0.021920	1.56	11111111111111111000000000000000	CONFIRMED
8017703	247.354914000	364.1583200	8.67700	1.2918e+03	0.032169	2.29	11111111111111111000000000000000	CONFIRMED
8056665	207.582930600	289.8831100	7.06860	5.0510e+02	0.023144	4.52	11111111111111111000000000000000	CONFIRMED
8120608	7.267310940	174.3129200	2.26910	6.5910e+02	0.023657	1.14	11111111111111111000000000000000	CONFIRMED
8120608	13.343002500	176.9038700	2.73990	7.9970e+02	0.026639	1.29	11111111111111111000000000000000	CONFIRMED
8120608	3.886795001	133.3295900	1.75740	4.7130e+02	0.020036	0.97	11111111111111111000000000000000	CONFIRMED
8120608	22.407778330	153.7985800	3.28810	6.6130e+02	0.023714	1.15	11111111111111111000000000000000	CONFIRMED
6850504	77.611442700	164.7292000	7.17860	8.1450e+02	0.025680	2.59	11111111111111111000000000000000	CONFIRMED
6508221	18.207958350	185.8430600	3.79650	1.5969e+03	0.038279	3.08	11111111111111111000000000000000	CONFIRMED
10155434	12.706361230	180.6316400	2.39500	8.7170e+02	0.029987	2.75	11111101110111011000000000000000	CONFIRMED
10460984	10.945777830	176.7183400	3.09370	5.3280e+02	0.023673	2.84	11111111111111111000000000000000	CONFIRMED
10460984	28.986901600	134.7812000	3.62330	4.7160e+02	0.022565	2.70	11111111111111111000000000000000	CONFIRMED
10460984	5.035056650	132.6559700	1.80400	1.5150e+02	0.013596	1.63	11111111111111111000000000000000	CONFIRMED
8022244	11.903520880	178.3416100	4.29700	6.3300e+02	0.023415	2.56	11111111111111111000000000000000	CONFIRMED
2571238	9.286964466	135.9945000	3.36490	6.9170e+02	0.023784	2.10	11111111111111111000000000000000	CONFIRMED
8022244	34.035060500	134.4275200	6.69500	7.2780e+02	0.025247	2.76	11111111111111111000000000000000	CONFIRMED
8037145	12.759344890	170.3215200	3.58890	8.8210e+02	0.028553	2.58	11111111111111111000000000000000	CONFIRMED
8037145	5.433132902	138.3664400	2.40120	3.2820e+02	0.017857	1.61	11111111111111111000000000000000	CONFIRMED
8193178	10.640210080	179.7777600	5.43810	4.5530e+02	0.021340	2.87	11111111111111111000000000000000	CONFIRMED
8193178	4.938831350	135.9546500	4.38800	1.2350e+02	0.010680	1.44	11111111111111111000000000000000	CONFIRMED
8344004	5.996533443	172.5055800	3.31290	7.1140e+02	0.024912	2.96	11111111111111111000000000000000	CONFIRMED
8344004	2.061908640	133.1988800	1.97430	2.1400e+02	0.013746	1.63	11111111111111111000000000000000	CONFIRMED
8355239	20.134900070	171.3673400	3.79620	1.0352e+03	0.032994	2.98	11111111111111111000000000000000	CONFIRMED
6508221	88.255372900	153.7797400	4.53900	1.1322e+03	0.036768	2.96	11111111111111111000000000000000	CONFIRMED
8352537	6.010383339	174.0848830	2.19390	2.6521e+03	0.047131	3.80	11111111111111111000000000000000	CONFIRMED
10577994	8.180894900	176.6988500	2.75460	7.2350e+02	0.024994	2.10	11111111111111111000000000000000	CONFIRMED
10577994	15.312963880	171.7941200	3.09350	8.6490e+02	0.027875	2.34	11111111111111111000000000000000	CONFIRMED
10599206	18.427949570	178.4396300	2.92640	7.0660e+02	0.026288	2.24	11111111111111111000000000000000	CONFIRMED
10227020	14.787671720	176.7939900	6.11910	7.8180e+02	0.025359	3.46	11101101110111011000000000000000	CONFIRMED
4563268	4.165367570	132.0406800	3.29350	1.2000e+02	0.010027	1.00	11111111111111111000000000000000	CONFIRMED
4644604	14.485847650	175.0062400	3.13650	4.5710e+02	0.024271	2.88	11111111111111111000000000000000	CONFIRMED
4656049	40.699206200	172.5712300	7.07400	4.2990e+02	0.021549	3.20	11111111111111111000000000000000	CONFIRMED
4742414	15.458056682	173.7824540	8.79536	4.2532e+03	0.059289	9.11	11111111111111111000000000000000	CONFIRMED
7764367	3.173914037	170.9252500	3.60690	3.0300e+02	0.017772	3.07	11111111111111111000000000000000	CONFIRMED
10227020	9.848246490	138.3884500	5.74710	4.3670e+02	0.019691	2.68	11101101110111011000000000000000	CONFIRMED
10227020	19.724367200	135.0592300	7.20200	5.7790e+02	0.026226	3.57	11101101110111011000000000000000	CONFIRMED
6678383	51.755305040	271.0880800	7.43550	6.0920e+02	0.023742	2.61	11111111111111111000000000000000	CONFIRMED
10227020	7.384432690	137.4741200	5.73510	3.4980e+02	0.017768	2.42	11101101110111011000000000000000	CONFIRMED
4827723	7.238581620	171.2191200	3.11990	2.6820e+02	0.014748	1.34	11111111111111111000000000000000	CONFIRMED
4841374	161.474678600	170.6033800	10.57200	8.2820e+02	0.028533	3.25	11111011101110111000000000000000	CONFIRMED
5020319	16.719873030	171.4014300	3.31700	5.2310e+02	0.021311	2.52	11111011101110111000000000000000	CONFIRMED
8161561	3.275821982	170.2535700	3.04270	2.7490e+02	0.016437	3.54	11111111111111111000000000000000	CONFIRMED
8361905	15.873609810	182.4040800	3.52460	4.1560e+02	0.018967	1.53	01010101010101010000000000000000	CONFIRMED
12116489	12.386047400	132.8175000	2.60400	1.5130e+02	0.011472	1.11	11111111111111111000000000000000	CONFIRMED
11250587	7.256962446	134.0239230	4.94020	4.6320e+02	0.020856	3.53	11111111111111111000000000000000	CONFIRMED
8480285	29.666316690	189.3694800	8.41200	6.6800e+02	0.023633	2.83	11111111111111111000000000000000	CONFIRMED
8480285	16.225497500	144.0267300	6.47100	1.2040e+02	0.010102	1.21	11111111111111111000000000000000	CONFIRMED
10265898	1.260258822	170.4089840	1.85940	1.1307e+03	0.034238	3.57	11111111111111111000000000000000	CONFIRMED
10271806	5.924993927	169.7162900	2.88740	1.6081e+03	0.042444	3.15	11111111111111111000000000000000	CONFIRMED
10271806	11.349348480	134.3180500	3.11010	1.2498e+03	0.032290	2.39	11111111111111111000000000000000	CONFIRMED
5113822	23.642196500	172.5884400	5.01800	1.1022e+03	0.030150	2.90	11111011101110111000000000000000	CONFIRMED
5113822	67.093064200	146.5704700	7.33400	1.2542e+03	0.036415	3.51	11111011101110111000000000000000	CONFIRMED
5120087	17.979798160	182.2417900	5.58280	4.5910e+02	0.019546	2.89	11111111111111111000000000000000	CONFIRMED
5121511	30.996641130	191.7850200	2.91820	6.5530e+02	0.026055	2.43	11111111111111111000000000000000	CONFIRMED
8557374	2.462344253	171.8431500	1.81130	1.8010e+02	0.012128	1.33	11111111111111111000000000000000	CONFIRMED
8557374	4.822969318	134.4353500	0.87520	3.3210e+02	0.020176	2.22	11111111111111111000000000000000	CONFIRMED
8738735	28.779644600	193.3037400	8.34900	2.5320e+02	0.017080	1.95	11111111111111111000000000000000	CONFIRMED
8738735	15.660576880	146.3487000	7.01200	3.8410e+02	0.017953	2.05	11111111111111111000000000000000	CONFIRMED
8802165	17.421159720	184.2459060	4.99740	9.2810e+02	0.029277	3.11	11111111111111111000000000000000	CONFIRMED
10271806	3.132953510	135.6749400	2.22070	4.3520e+02	0.018691	1.39	11111111111111111000000000000000	CONFIRMED
10271806	18.643499860	141.6268700	1.84910	8.1340e+02	0.028845	2.14	11111111111111111000000000000000	CONFIRMED
10272442	24.543456600	187.9221500	7.25180	1.1513e+03	0.031008	3.08	11111111111111111000000000000000	CONFIRMED
10984090	51.079264510	185.1808700	6.37290	7.3680e+02	0.024683	2.75	11111111111111111000000000000000	CONFIRMED
8805348	29.907218590	175.2933700	4.84750	5.8800e+02	0.022053	2.16	11111111111111111000000000000000	CONFIRMED
8878187	3.032147946	171.7342810	3.86270	4.8860e+02	0.022926	3.62	01010101010101010000000000000000	CONFIRMED
4914423	15.965327180	142.1780330	4.58370	4.8220e+02	0.021282	3.33	11111111111111111000000000000000	CONFIRMED
10340423	18.794185060	177.7942600	3.29060	1.5290e+03	0.035431	2.33	11111111111111111000000000000000	CONFIRMED
10340423	6.738935440	135.2821800	2.81300	6.0130e+02	0.021833	1.44	11111111111111111000000000000000	CONFIRMED
10358759	10.339240800	170.3854900	3.07500	1.1846e+03	0.031329	2.98	11111101110111011000000000000000	CONFIRMED
5374854	8.503392490	170.8689400	2.95690	1.8890e+02	0.014143	1.95	11111011101110111000000000000000	CONFIRMED
5374854	23.783209700	179.7501300	7.93900	2.5650e+02	0.014585	2.01	11111011101110111000000000000000	CONFIRMED
5531694	5.169497290	170.3133900	4.51220	2.1060e+02	0.013360	2.06	11111111111111111000000000000000	CONFIRMED
8962094	30.864365120	172.9347700	2.95570	5.5130e+02	0.024615	2.23	11111111111111111000000000000000	CONFIRMED
8962094	9.360597050	171.9729200	3.20690	2.3650e+02	0.015651	1.42	11111111111111111000000000000000	CONFIRMED
8962094	14.667229300	145.4205800	3.74200	1.9810e+02	0.013386	1.21	11111111111111111000000000000000	CONFIRMED
8962094	68.160989700	187.0334600	5.66200	2.9560e+02	0.015986	1.45	11111111111111111000000000000000	CONFIRMED
10358759	13.286899970	172.1193200	3.28250	1.0396e+03	0.029278	2.78	11111101110111011000000000000000	CONFIRMED
10386984	1.287076693	169.8154910	1.49420	7.2940e+02	0.024255	1.39	11111111111111111000000000000000	CONFIRMED
10395381	17.671771400	186.3704000	3.42020	9.1860e+02	0.032562	2.44	11111111111111111000000000000000	CONFIRMED
5613330	23.449704940	182.9229500	8.65670	3.1560e+02	0.016268	2.71	11111111111111111000000000000000	CONFIRMED
5786676	11.954745130	178.7216940	2.14330	9.0340e+02	0.028458	5.15	11111111111111111000000000000000	CONFIRMED
5796675	16.080657264	182.7601000	2.87010	3.0760e+03	0.049706	4.43	11111111111111111000000000000000	CONFIRMED
9002278	18.164073040	180.8124250	2.93550	9.4320e+02	0.027346	1.98	11111111111111111000000000000000	CONFIRMED
9002278	5.714896920	170.9219040	2.35720	4.2590e+02	0.018387	1.33	11111111111111111000000000000000	CONFIRMED
9002278	122.385868100	150.4115800	7.12300	7.1110e+02	0.023749	1.72	11111111111111111000000000000000	CONFIRMED
4914423	179.609803000	295.3303610	13.75500	1.2730e+03	0.034951	5.47	11111111111111111000000000000000	CONFIRMED
5941160	8.594818510	171.6278100	3.25400	3.3650e+02	0.017524	1.75	11110111011101110000000000000000	CONFIRMED
5941160	10.222156970	135.8901700	1.19390	2.3820e+02	0.017212	1.72	11110111011101110000000000000000	CONFIRMED
5966154	25.672155900	192.0967900	5.96290	3.8710e+02	0.020797	2.68	11111111111111111000000000000000	CONFIRMED
5966154	151.885188100	176.4127200	12.09100	3.6060e+02	0.019153	2.47	11111111111111111000000000000000	CONFIRMED
9266431	18.396297440	185.1394600	2.78380	6.8020e+02	0.028080	2.47	11111111111111111000000000000000	CONFIRMED
9458613	21.775681580	189.6382800	7.95880	7.9790e+02	0.025733	4.76	11111111111111111000000000000000	CONFIRMED
9458613	41.028342400	172.5748100	9.80520	5.4140e+02	0.021195	3.92	11111111111111111000000000000000	CONFIRMED
6020753	4.069425638	171.0177430	2.03960	5.4910e+02	0.020652	1.53	11110111011101110000000000000000	CONFIRMED
6020753	16.282476250	180.7981500	2.92270	7.9260e+02	0.025366	1.88	11110111011101110000000000000000	CONFIRMED
6062088	3.162692075	169.6418600	1.95290	5.0370e+02	0.022069	2.61	11111111111111111000000000000000	CONFIRMED
9458613	31.784815700	135.8710500	8.80770	4.4450e+02	0.019205	3.55	11111111111111111000000000000000	CONFIRMED
9458613	13.175559990	143.6789000	6.66770	2.8000e+02	0.015243	2.82	11111111111111111000000000000000	CONFIRMED
9458613	5.668158210	131.8874300	4.90640	1.1970e+02	0.009996	1.85	11111111111111111000000000000000	CONFIRMED
9530945	17.406652160	171.0068800	6.86400	5.8690e+02	0.022193	2.95	11111111111111111000000000000000	CONFIRMED
6062088	5.370639542	172.2381500	2.11210	4.9130e+02	0.021479	2.54	11111111111111111000000000000000	CONFIRMED
6062088	11.329770620	133.9675500	3.84500	1.6240e+02	0.011589	1.37	11111111111111111000000000000000	CONFIRMED
6125481	23.205793530	180.7628000	4.32430	3.4250e+02	0.016596	5.86	11111111111111111000000000000000	CONFIRMED
6267535	6.079720160	170.5838900	7.12280	2.9080e+02	0.015794	2.32	11110111011101110000000000000000	CONFIRMED
6347299	14.400904140	174.9896400	4.16820	3.7960e+02	0.020710	2.71	11110111011101110000000000000000	CONFIRMED
9530945	7.693636270	176.5035000	5.03240	2.9510e+02	0.015935	2.12	11111111111111111000000000000000	CONFIRMED
9578686	21.385158400	178.7828500	4.08190	6.6390e+02	0.024060	2.17	11111111111111111000000000000000	CONFIRMED
9590976	5.374932890	170.9337900	3.95670	1.5580e+02	0.011506	2.12	11111111111111111000000000000000	CONFIRMED
9590976	8.586009680	137.9598400	3.34430	1.0210e+02	0.009957	1.84	11111111111111111000000000000000	CONFIRMED
9590976	3.886888620	132.4955000	3.68300	5.8300e+01	0.007007	1.29	11111111111111111000000000000000	CONFIRMED
4832837	2.628117322	169.7189130	1.82890	9.3680e+02	0.029172	1.77	11111111111111111000000000000000	CONFIRMED
6347299	25.661381600	155.1380600	4.45900	1.6650e+02	0.013624	1.78	11110111011101110000000000000000	CONFIRMED
6365156	10.214187920	170.7046600	5.82010	3.0380e+02	0.015775	2.29	11111111111111111000000000000000	CONFIRMED
6425957	2.755637216	170.8458540	1.85590	5.3670e+02	0.022754	1.37	11110111011101110000000000000000	CONFIRMED
2444412	14.910951770	141.3367260	3.32500	8.6450e+02	0.026641	2.62	11111111111111111000000000000000	CONFIRMED
6425957	20.306528620	172.6581000	2.80140	7.1540e+02	0.026202	1.58	11110111011101110000000000000000	CONFIRMED
9597345	44.699656300	174.8214400	6.22890	8.3770e+02	0.026740	3.05	11111111111111111000000000000000	CONFIRMED
